week_start,store_id,product_id,opening_stock_units,receipts_units,closing_stock_units,in_stock_days,ranged_flag
2025-08-25,STR019,SKU0088,32,3,33,7,True
2025-09-01,STR019,SKU0088,33,4,32,7,True
2025-09-08,STR019,SKU0088,32,3,31,7,True
2025-09-15,STR019,SKU0088,31,4,34,7,True
2025-09-22,STR019,SKU0088,34,3,35,7,True
2025-09-29,STR019,SKU0088,35,4,39,7,True
2025-10-06,STR019,SKU0088,39,3,36,7,True
2025-10-13,STR019,SKU0088,36,5,35,7,True
2025-10-20,STR019,SKU0088,35,4,37,7,True
2025-10-27,STR019,SKU0088,37,3,34,7,True
2025-11-03,STR019,SKU0088,34,3,36,7,True
2025-11-10,STR019,SKU0088,36,3,35,7,True
2025-11-17,STR019,SKU0088,35,3,34,7,True
2025-11-24,STR019,SKU0088,34,3,31,7,True
2025-12-01,STR019,SKU0088,31,4,30,7,True
2025-12-08,STR019,SKU0088,30,3,28,7,True
2025-12-15,STR019,SKU0088,28,3,30,7,True
2025-12-22,STR019,SKU0088,30,4,25,7,True
2025-12-29,STR019,SKU0088,25,4,25,7,True
2026-01-05,STR019,SKU0088,25,3,26,7,True
2026-01-12,STR019,SKU0088,26,3,26,7,True
2026-01-19,STR019,SKU0088,26,3,27,7,True
2026-01-26,STR019,SKU0088,27,5,31,7,True
2026-02-02,STR019,SKU0088,31,3,30,7,True
2026-02-09,STR019,SKU0088,30,4,29,7,True
2026-02-16,STR019,SKU0088,29,4,28,7,True
2026-02-23,STR019,SKU0088,28,4,27,7,True
2026-03-02,STR019,SKU0088,27,3,27,7,True
2026-03-09,STR019,SKU0088,27,3,25,7,True
2026-03-16,STR019,SKU0088,25,4,26,7,True
2026-03-23,STR019,SKU0088,26,3,29,7,True
2026-03-30,STR019,SKU0088,29,5,27,7,True
2026-04-06,STR019,SKU0088,27,3,27,7,True
2026-04-13,STR019,SKU0088,27,4,30,7,True
2026-04-20,STR019,SKU0088,30,4,32,7,True
2026-04-27,STR019,SKU0088,32,4,34,7,True
2026-05-04,STR019,SKU0088,34,3,34,7,True
2026-05-11,STR019,SKU0088,34,4,36,7,True
2026-05-18,STR019,SKU0088,36,4,38,7,True
2026-05-25,STR019,SKU0088,38,3,35,7,True
2026-06-01,STR019,SKU0088,35,4,38,7,True
2026-06-08,STR019,SKU0088,38,4,41,7,True
2026-06-15,STR019,SKU0088,41,3,42,7,True
2026-06-22,STR019,SKU0088,42,3,44,7,True
2026-06-29,STR019,SKU0088,44,3,41,7,True
2026-07-06,STR019,SKU0088,41,4,36,7,True
2026-07-13,STR019,SKU0088,36,3,35,7,True
2026-07-20,STR019,SKU0088,35,4,33,7,True
2026-07-27,STR019,SKU0088,33,3,32,7,True
2026-08-03,STR019,SKU0088,32,4,35,7,True
2025-04-28,STR019,SKU0093,12,2,12,7,True
2025-05-05,STR019,SKU0093,12,3,12,7,True
2025-05-12,STR019,SKU0093,12,2,10,7,True
2025-05-19,STR019,SKU0093,10,2,8,7,True
2025-05-26,STR019,SKU0093,8,2,8,7,True
2025-06-02,STR019,SKU0093,8,2,6,7,True
2025-06-09,STR019,SKU0093,6,2,6,7,True
2025-06-16,STR019,SKU0093,6,2,7,7,True
2025-06-23,STR019,SKU0093,7,3,6,7,True
2025-06-30,STR019,SKU0093,6,2,7,7,True
2025-07-07,STR019,SKU0093,7,2,6,7,True
2025-07-14,STR019,SKU0093,6,2,5,7,True
2025-07-21,STR019,SKU0093,5,2,5,7,True
2025-07-28,STR019,SKU0093,5,2,5,7,True
2025-08-04,STR019,SKU0093,5,3,7,7,True
2025-08-11,STR019,SKU0093,7,2,6,7,True
2025-08-18,STR019,SKU0093,6,2,7,7,True
2025-08-25,STR019,SKU0093,7,2,6,7,True
2025-09-01,STR019,SKU0093,6,2,6,7,True
2025-09-08,STR019,SKU0093,6,3,6,7,True
2025-09-15,STR019,SKU0093,6,3,6,7,True
2025-09-22,STR019,SKU0093,6,2,7,7,True
2025-09-29,STR019,SKU0093,7,3,5,7,True
2025-10-06,STR019,SKU0093,5,2,7,7,True
2025-10-13,STR019,SKU0093,7,3,6,7,True
2025-10-20,STR019,SKU0093,6,3,8,7,True
2025-10-27,STR019,SKU0093,8,3,9,7,True
2025-11-03,STR019,SKU0093,9,3,10,7,True
2025-11-10,STR019,SKU0093,10,3,9,7,True
2025-11-17,STR019,SKU0093,9,2,8,7,True
2025-11-24,STR019,SKU0093,8,2,9,7,True
2025-12-01,STR019,SKU0093,9,3,10,7,True
2025-12-08,STR019,SKU0093,10,3,12,7,True
2025-12-15,STR019,SKU0093,12,3,12,7,True
2025-12-22,STR019,SKU0093,12,2,12,7,True
2025-12-29,STR019,SKU0093,12,3,12,7,True
2026-01-05,STR019,SKU0093,12,3,12,7,True
2026-01-12,STR019,SKU0093,12,2,12,7,True
2026-01-19,STR019,SKU0093,12,3,11,7,True
2026-01-26,STR019,SKU0093,11,2,11,7,True
2026-02-02,STR019,SKU0093,11,3,11,7,True
2026-02-09,STR019,SKU0093,11,3,12,7,True
2026-02-16,STR019,SKU0093,12,2,12,7,True
2026-02-23,STR019,SKU0093,12,3,15,7,True
2026-03-02,STR019,SKU0093,15,3,13,7,True
2026-03-09,STR019,SKU0093,13,2,14,7,True
2026-03-16,STR019,SKU0093,14,3,13,7,True
2026-03-23,STR019,SKU0093,13,3,8,7,True
2026-03-30,STR019,SKU0093,8,3,10,7,True
2026-04-06,STR019,SKU0093,10,2,10,7,True
2026-04-13,STR019,SKU0093,10,3,6,7,True
2026-04-20,STR019,SKU0093,6,3,6,7,True
2026-04-27,STR019,SKU0093,6,3,8,7,True
2026-05-04,STR019,SKU0093,8,3,8,7,True
2026-05-11,STR019,SKU0093,8,3,8,7,True
2026-05-18,STR019,SKU0093,8,5,11,7,True
2026-05-25,STR019,SKU0093,11,5,11,7,True
2026-06-01,STR019,SKU0093,11,5,13,7,True
2026-06-08,STR019,SKU0093,13,5,17,7,True
2026-06-15,STR019,SKU0093,17,5,20,7,True
2026-06-22,STR019,SKU0093,20,3,21,7,True
2026-06-29,STR019,SKU0093,21,5,25,7,True
2026-07-06,STR019,SKU0093,25,5,27,7,True
2026-07-13,STR019,SKU0093,27,5,30,7,True
2026-07-20,STR019,SKU0093,30,5,33,7,True
2026-07-27,STR019,SKU0093,33,3,33,7,True
2026-08-03,STR019,SKU0093,33,3,33,7,True
2025-04-07,STR020,SKU0001,24,8,27,7,True
2025-04-14,STR020,SKU0001,27,12,30,7,True
2025-04-21,STR020,SKU0001,30,7,28,7,True
2025-04-28,STR020,SKU0001,28,12,30,7,True
2025-05-05,STR020,SKU0001,30,10,30,7,True
2025-05-12,STR020,SKU0001,30,10,35,7,True
2025-05-19,STR020,SKU0001,35,8,39,7,True
2025-05-26,STR020,SKU0001,39,9,40,7,True
2025-06-02,STR020,SKU0001,40,10,49,7,True
2025-06-09,STR020,SKU0001,49,11,55,7,True
2025-06-16,STR020,SKU0001,55,9,56,7,True
2025-06-23,STR020,SKU0001,56,8,54,7,True
2025-06-30,STR020,SKU0001,54,11,57,7,True
2025-07-07,STR020,SKU0001,57,9,56,7,True
2025-07-14,STR020,SKU0001,56,10,58,7,True
2025-07-21,STR020,SKU0001,58,9,61,7,True
2025-07-28,STR020,SKU0001,61,12,63,7,True
2025-08-04,STR020,SKU0001,63,8,66,7,True
2025-08-11,STR020,SKU0001,66,11,66,7,True
2025-08-18,STR020,SKU0001,66,8,65,7,True
2025-08-25,STR020,SKU0001,65,10,62,7,True
2025-09-01,STR020,SKU0001,62,8,61,7,True
2025-09-08,STR020,SKU0001,61,11,67,7,True
2025-09-15,STR020,SKU0001,67,11,66,7,True
2025-09-22,STR020,SKU0001,66,12,70,7,True
2025-09-29,STR020,SKU0001,70,11,75,7,True
2025-10-06,STR020,SKU0001,75,10,76,7,True
2025-10-13,STR020,SKU0001,76,9,76,7,True
2025-10-20,STR020,SKU0001,76,16,76,7,True
2025-10-27,STR020,SKU0001,76,9,74,7,True
2025-11-03,STR020,SKU0001,74,9,73,7,True
2025-11-10,STR020,SKU0001,73,10,75,7,True
2025-11-17,STR020,SKU0001,75,10,75,7,True
2025-11-24,STR020,SKU0001,75,10,69,7,True
2025-12-01,STR020,SKU0001,69,11,73,7,True
2025-12-08,STR020,SKU0001,73,13,69,7,True
2025-12-15,STR020,SKU0001,69,16,68,7,True
2025-12-22,STR020,SKU0001,68,16,72,7,True
2025-12-29,STR020,SKU0001,72,14,75,7,True
2026-01-05,STR020,SKU0001,75,11,76,7,True
2026-01-12,STR020,SKU0001,76,13,82,7,True
2026-01-19,STR020,SKU0001,82,15,83,7,True
2026-01-26,STR020,SKU0001,83,13,79,7,True
2026-02-02,STR020,SKU0001,79,11,80,7,True
2026-02-09,STR020,SKU0001,80,13,85,7,True
2026-02-16,STR020,SKU0001,85,10,82,7,True
2026-02-23,STR020,SKU0001,82,13,89,7,True
2026-03-02,STR020,SKU0001,89,12,87,7,True
2026-03-09,STR020,SKU0001,87,12,90,7,True
2026-03-16,STR020,SKU0001,90,13,93,7,True
2026-03-23,STR020,SKU0001,93,10,99,7,True
2026-03-30,STR020,SKU0001,99,12,100,7,True
2026-04-06,STR020,SKU0001,100,12,102,7,True
2026-04-13,STR020,SKU0001,102,12,111,7,True
2026-04-20,STR020,SKU0001,111,12,118,7,True
2026-04-27,STR020,SKU0001,118,8,118,7,True
2026-05-04,STR020,SKU0001,118,13,126,7,True
2026-05-11,STR020,SKU0001,126,11,125,7,True
2026-05-18,STR020,SKU0001,125,11,125,7,True
2026-05-25,STR020,SKU0001,125,8,122,7,True
2026-06-01,STR020,SKU0001,122,10,121,7,True
2026-06-08,STR020,SKU0001,121,11,118,7,True
2026-06-15,STR020,SKU0001,118,10,118,7,True
2026-06-22,STR020,SKU0001,118,10,120,7,True
2026-06-29,STR020,SKU0001,120,11,121,7,True
2026-07-06,STR020,SKU0001,121,11,126,7,True
2026-07-13,STR020,SKU0001,126,8,125,7,True
2026-07-20,STR020,SKU0001,125,10,124,7,True
2026-07-27,STR020,SKU0001,124,13,123,7,True
2026-08-03,STR020,SKU0001,123,8,115,7,True
2025-03-03,STR020,SKU0002,16,12,16,7,True
2025-03-10,STR020,SKU0002,16,11,14,7,True
2025-03-17,STR020,SKU0002,14,9,14,7,True
2025-03-24,STR020,SKU0002,14,12,13,7,True
2025-03-31,STR020,SKU0002,13,12,17,7,True
2025-04-07,STR020,SKU0002,17,8,16,7,True
2025-04-14,STR020,SKU0002,16,10,16,7,True
2025-04-21,STR020,SKU0002,16,10,17,7,True
2025-04-28,STR020,SKU0002,17,11,20,7,True
2025-05-05,STR020,SKU0002,20,12,23,7,True
2025-05-12,STR020,SKU0002,23,9,24,7,True
2025-05-19,STR020,SKU0002,24,7,26,7,True
2025-05-26,STR020,SKU0002,26,11,27,7,True
2025-06-02,STR020,SKU0002,27,12,27,7,True
2025-06-09,STR020,SKU0002,27,12,32,7,True
2025-06-16,STR020,SKU0002,32,8,33,7,True
2025-06-23,STR020,SKU0002,33,12,36,7,True
2025-06-30,STR020,SKU0002,36,11,36,7,True
2025-07-07,STR020,SKU0002,36,11,33,7,True
2025-07-14,STR020,SKU0002,33,8,32,7,True
2025-07-21,STR020,SKU0002,32,12,36,7,True
2025-07-28,STR020,SKU0002,36,11,33,7,True
2025-08-04,STR020,SKU0002,33,10,36,7,True
2025-08-11,STR020,SKU0002,36,10,41,7,True
2025-08-18,STR020,SKU0002,41,10,41,7,True
2025-08-25,STR020,SKU0002,41,9,39,7,True
2025-09-01,STR020,SKU0002,39,12,41,7,True
2025-09-08,STR020,SKU0002,41,10,42,7,True
2025-09-15,STR020,SKU0002,42,8,45,7,True
2025-09-22,STR020,SKU0002,45,9,38,7,True
2025-09-29,STR020,SKU0002,38,11,39,7,True
2025-10-06,STR020,SKU0002,39,8,38,7,True
2025-10-13,STR020,SKU0002,38,11,45,7,True
2025-10-20,STR020,SKU0002,45,10,49,7,True
2025-10-27,STR020,SKU0002,49,20,52,7,True
2025-11-03,STR020,SKU0002,52,13,59,7,True
2025-11-10,STR020,SKU0002,59,13,64,7,True
2025-11-17,STR020,SKU0002,64,10,64,7,True
2025-11-24,STR020,SKU0002,64,8,60,7,True
2025-12-01,STR020,SKU0002,60,10,60,7,True
2025-12-08,STR020,SKU0002,60,9,58,7,True
2025-12-15,STR020,SKU0002,58,9,57,7,True
2025-12-22,STR020,SKU0002,57,10,57,7,True
2025-12-29,STR020,SKU0002,57,11,52,7,True
2026-01-05,STR020,SKU0002,52,12,51,7,True
2026-01-12,STR020,SKU0002,51,11,55,7,True
2026-01-19,STR020,SKU0002,55,13,53,7,True
2026-01-26,STR020,SKU0002,53,10,49,7,True
2026-02-02,STR020,SKU0002,49,9,49,7,True
2026-02-09,STR020,SKU0002,49,10,50,7,True
2026-02-16,STR020,SKU0002,50,10,52,7,True
2026-02-23,STR020,SKU0002,52,11,54,7,True
2026-03-02,STR020,SKU0002,54,10,54,7,True
2026-03-09,STR020,SKU0002,54,8,53,7,True
2026-03-16,STR020,SKU0002,53,10,49,7,True
2026-03-23,STR020,SKU0002,49,10,52,7,True
2026-03-30,STR020,SKU0002,52,16,54,7,True
2026-04-06,STR020,SKU0002,54,8,45,7,True
2026-04-13,STR020,SKU0002,45,10,46,7,True
2026-04-20,STR020,SKU0002,46,9,41,7,True
2026-04-27,STR020,SKU0002,41,13,44,7,True
2026-05-04,STR020,SKU0002,44,8,44,7,True
2026-05-11,STR020,SKU0002,44,8,42,7,True
2026-05-18,STR020,SKU0002,42,19,50,7,True
2026-05-25,STR020,SKU0002,50,14,55,7,True
2026-06-01,STR020,SKU0002,55,17,66,7,True
2026-06-08,STR020,SKU0002,66,17,75,7,True
2026-06-15,STR020,SKU0002,75,17,85,7,True
2026-06-22,STR020,SKU0002,85,14,89,7,True
2026-06-29,STR020,SKU0002,89,16,96,7,True
2026-07-06,STR020,SKU0002,96,14,95,7,True
2026-07-13,STR020,SKU0002,95,14,97,7,True
2026-07-20,STR020,SKU0002,97,20,104,7,True
2026-07-27,STR020,SKU0002,104,19,108,7,True
2026-08-03,STR020,SKU0002,108,12,114,7,True
2025-02-24,STR020,SKU0004,15,9,16,7,True
2025-03-03,STR020,SKU0004,16,7,16,7,True
2025-03-10,STR020,SKU0004,16,8,19,7,True
2025-03-17,STR020,SKU0004,19,9,23,7,True
2025-03-24,STR020,SKU0004,23,8,21,7,True
2025-03-31,STR020,SKU0004,21,9,23,7,True
2025-04-07,STR020,SKU0004,23,6,25,7,True
2025-04-14,STR020,SKU0004,25,8,18,7,True
2025-04-21,STR020,SKU0004,18,8,13,7,True
2025-04-28,STR020,SKU0004,13,7,12,7,True
2025-05-05,STR020,SKU0004,12,7,12,7,True
2025-05-12,STR020,SKU0004,12,9,10,7,True
2025-05-19,STR020,SKU0004,10,8,8,7,True
2025-05-26,STR020,SKU0004,8,9,10,7,True
2025-06-02,STR020,SKU0004,10,10,16,7,True
2025-06-09,STR020,SKU0004,16,7,15,7,True
2025-06-16,STR020,SKU0004,15,7,14,7,True
2025-06-23,STR020,SKU0004,14,7,18,7,True
2025-06-30,STR020,SKU0004,18,10,22,7,True
2025-07-07,STR020,SKU0004,22,8,20,7,True
2025-07-14,STR020,SKU0004,20,7,19,7,True
2025-07-21,STR020,SKU0004,19,10,23,7,True
2025-07-28,STR020,SKU0004,23,7,26,7,True
2025-08-04,STR020,SKU0004,26,9,25,7,True
2025-08-11,STR020,SKU0004,25,10,28,7,True
2025-08-18,STR020,SKU0004,28,8,32,7,True
2025-08-25,STR020,SKU0004,32,10,36,7,True
2025-09-01,STR020,SKU0004,36,11,38,7,True
2025-09-08,STR020,SKU0004,38,7,35,7,True
2025-09-15,STR020,SKU0004,35,7,34,7,True
2025-09-22,STR020,SKU0004,34,11,38,7,True
2025-09-29,STR020,SKU0004,38,8,39,7,True
2025-10-06,STR020,SKU0004,39,10,45,7,True
2025-10-13,STR020,SKU0004,45,11,46,7,True
2025-10-20,STR020,SKU0004,46,14,50,7,True
2025-10-27,STR020,SKU0004,50,10,50,7,True
2025-11-03,STR020,SKU0004,50,8,52,7,True
2025-11-10,STR020,SKU0004,52,10,54,7,True
2025-11-17,STR020,SKU0004,54,7,58,7,True
2025-11-24,STR020,SKU0004,58,11,60,7,True
2025-12-01,STR020,SKU0004,60,8,59,7,True
2025-12-08,STR020,SKU0004,59,7,58,7,True
2025-12-15,STR020,SKU0004,58,8,57,7,True
2025-12-22,STR020,SKU0004,57,7,48,7,True
2025-12-29,STR020,SKU0004,48,10,51,7,True
2026-01-05,STR020,SKU0004,51,9,50,7,True
2026-01-12,STR020,SKU0004,50,8,45,7,True
2026-01-19,STR020,SKU0004,45,8,41,7,True
2026-01-26,STR020,SKU0004,41,7,39,7,True
2026-02-02,STR020,SKU0004,39,9,41,7,True
2026-02-09,STR020,SKU0004,41,11,39,7,True
2026-02-16,STR020,SKU0004,39,11,43,7,True
2026-02-23,STR020,SKU0004,43,11,48,7,True
2026-03-02,STR020,SKU0004,48,9,49,7,True
2026-03-09,STR020,SKU0004,49,9,49,7,True
2026-03-16,STR020,SKU0004,49,10,52,7,True
2026-03-23,STR020,SKU0004,52,9,53,7,True
2026-03-30,STR020,SKU0004,53,11,55,7,True
2026-04-06,STR020,SKU0004,55,8,52,7,True
2026-04-13,STR020,SKU0004,52,9,52,7,True
2026-04-20,STR020,SKU0004,52,10,56,7,True
2026-04-27,STR020,SKU0004,56,11,59,7,True
2026-05-04,STR020,SKU0004,59,8,62,7,True
2026-05-11,STR020,SKU0004,62,11,68,7,True
2026-05-18,STR020,SKU0004,68,11,71,7,True
2026-05-25,STR020,SKU0004,71,11,74,7,True
2026-06-01,STR020,SKU0004,74,9,73,7,True
2026-06-08,STR020,SKU0004,73,11,79,7,True
2026-06-15,STR020,SKU0004,79,8,79,7,True
2026-06-22,STR020,SKU0004,79,8,76,7,True
2026-06-29,STR020,SKU0004,76,9,78,7,True
2026-07-06,STR020,SKU0004,78,9,80,7,True
2026-07-13,STR020,SKU0004,80,9,81,7,True
2026-07-20,STR020,SKU0004,81,10,80,7,True
2026-07-27,STR020,SKU0004,80,8,82,7,True
2026-08-03,STR020,SKU0004,82,10,87,7,True
2025-06-09,STR020,SKU0006,34,18,40,7,True
2025-06-16,STR020,SKU0006,40,16,44,7,True
2025-06-23,STR020,SKU0006,44,14,48,7,True
2025-06-30,STR020,SKU0006,48,13,41,7,True
2025-07-07,STR020,SKU0006,41,19,43,7,True
2025-07-14,STR020,SKU0006,43,18,46,7,True
2025-07-21,STR020,SKU0006,46,14,45,7,True
2025-07-28,STR020,SKU0006,45,12,45,7,True
2025-08-04,STR020,SKU0006,45,19,52,7,True
2025-08-11,STR020,SKU0006,52,19,58,7,True
2025-08-18,STR020,SKU0006,58,15,57,7,True
2025-08-25,STR020,SKU0006,57,17,53,7,True
2025-09-01,STR020,SKU0006,53,14,53,7,True
2025-09-08,STR020,SKU0006,53,16,59,7,True
2025-09-15,STR020,SKU0006,59,15,56,7,True
2025-09-22,STR020,SKU0006,56,16,52,7,True
2025-09-29,STR020,SKU0006,52,19,58,7,True
2025-10-06,STR020,SKU0006,58,18,62,7,True
2025-10-13,STR020,SKU0006,62,20,76,7,True
2025-10-20,STR020,SKU0006,76,20,84,7,True
2025-10-27,STR020,SKU0006,84,15,80,7,True
2025-11-03,STR020,SKU0006,80,20,88,7,True
2025-11-10,STR020,SKU0006,88,12,89,7,True
2025-11-17,STR020,SKU0006,89,14,92,7,True
2025-11-24,STR020,SKU0006,92,20,97,7,True
2025-12-01,STR020,SKU0006,97,18,103,7,True
2025-12-08,STR020,SKU0006,103,16,113,7,True
2025-12-15,STR020,SKU0006,113,13,110,7,True
2025-12-22,STR020,SKU0006,110,13,108,7,True
2025-12-29,STR020,SKU0006,108,18,111,7,True
2026-01-05,STR020,SKU0006,111,19,112,7,True
2026-01-12,STR020,SKU0006,112,15,118,7,True
2026-01-19,STR020,SKU0006,118,16,120,7,True
2026-01-26,STR020,SKU0006,120,13,119,7,True
2026-02-02,STR020,SKU0006,119,16,124,7,True
2026-02-09,STR020,SKU0006,124,20,123,7,True
2026-02-16,STR020,SKU0006,123,19,131,7,True
2026-02-23,STR020,SKU0006,131,13,127,7,True
2026-03-02,STR020,SKU0006,127,13,125,7,True
2026-03-09,STR020,SKU0006,125,20,132,7,True
2026-03-16,STR020,SKU0006,132,14,125,7,True
2026-03-23,STR020,SKU0006,125,14,130,7,True
2026-03-30,STR020,SKU0006,130,13,125,7,True
2026-04-06,STR020,SKU0006,125,19,123,7,True
2026-04-13,STR020,SKU0006,123,21,119,7,True
2026-04-20,STR020,SKU0006,119,13,119,7,True
2026-04-27,STR020,SKU0006,119,15,120,7,True
2026-05-04,STR020,SKU0006,120,19,118,7,True
2026-05-11,STR020,SKU0006,118,18,123,7,True
2026-05-18,STR020,SKU0006,123,16,122,7,True
2026-05-25,STR020,SKU0006,122,20,131,7,True
2026-06-01,STR020,SKU0006,131,13,130,7,True
2026-06-08,STR020,SKU0006,130,17,130,7,True
2026-06-15,STR020,SKU0006,130,17,135,7,True
2026-06-22,STR020,SKU0006,135,16,128,7,True
2026-06-29,STR020,SKU0006,128,20,130,7,True
2026-07-06,STR020,SKU0006,130,16,132,7,True
2026-07-13,STR020,SKU0006,132,17,137,7,True
2026-07-20,STR020,SKU0006,137,17,136,7,True
2026-07-27,STR020,SKU0006,136,18,141,7,True
2026-08-03,STR020,SKU0006,141,13,140,7,True
2025-03-17,STR020,SKU0008,20,16,26,7,True
2025-03-24,STR020,SKU0008,26,15,24,7,True
2025-03-31,STR020,SKU0008,24,14,24,7,True
2025-04-07,STR020,SKU0008,24,15,27,7,True
2025-04-14,STR020,SKU0008,27,18,35,7,True
2025-04-21,STR020,SKU0008,35,15,38,7,True
2025-04-28,STR020,SKU0008,38,17,43,7,True
2025-05-05,STR020,SKU0008,43,14,44,7,True
2025-05-12,STR020,SKU0008,44,17,48,7,True
2025-05-19,STR020,SKU0008,48,17,46,7,True
2025-05-26,STR020,SKU0008,46,12,45,7,True
2025-06-02,STR020,SKU0008,45,16,52,7,True
2025-06-09,STR020,SKU0008,52,12,50,7,True
2025-06-16,STR020,SKU0008,50,18,48,7,True
2025-06-23,STR020,SKU0008,48,14,53,7,True
2025-06-30,STR020,SKU0008,53,14,51,7,True
2025-07-07,STR020,SKU0008,51,15,53,7,True
2025-07-14,STR020,SKU0008,53,15,54,7,True
2025-07-21,STR020,SKU0008,54,11,54,7,True
2025-07-28,STR020,SKU0008,54,12,52,7,True
2025-08-04,STR020,SKU0008,52,18,54,7,True
2025-08-11,STR020,SKU0008,54,11,51,7,True
2025-08-18,STR020,SKU0008,51,14,60,7,True
2025-08-25,STR020,SKU0008,60,15,61,7,True
2025-09-01,STR020,SKU0008,61,18,60,7,True
2025-09-08,STR020,SKU0008,60,18,53,7,True
2025-09-15,STR020,SKU0008,53,12,55,7,True
2025-09-22,STR020,SKU0008,55,16,56,7,True
2025-09-29,STR020,SKU0008,56,16,62,7,True
2025-10-06,STR020,SKU0008,62,12,59,7,True
2025-10-13,STR020,SKU0008,59,12,64,7,True
2025-10-20,STR020,SKU0008,64,14,68,7,True
2025-10-27,STR020,SKU0008,68,14,69,7,True
2025-11-03,STR020,SKU0008,69,12,70,7,True
2025-11-10,STR020,SKU0008,70,18,73,7,True
2025-11-17,STR020,SKU0008,73,12,72,7,True
2025-11-24,STR020,SKU0008,72,12,70,7,True
2025-12-01,STR020,SKU0008,70,22,69,7,True
2025-12-08,STR020,SKU0008,69,22,66,7,True
2025-12-15,STR020,SKU0008,66,19,62,7,True
2025-12-22,STR020,SKU0008,62,23,61,7,True
2025-12-29,STR020,SKU0008,61,15,54,7,True
2026-01-05,STR020,SKU0008,54,19,55,7,True
2026-01-12,STR020,SKU0008,55,22,55,7,True
2026-01-19,STR020,SKU0008,55,21,51,7,True
2026-01-26,STR020,SKU0008,51,19,55,7,True
2026-02-02,STR020,SKU0008,55,15,56,7,True
2026-02-09,STR020,SKU0008,56,17,54,7,True
2026-02-16,STR020,SKU0008,54,15,45,7,True
2026-02-23,STR020,SKU0008,45,17,42,7,True
2026-03-02,STR020,SKU0008,42,13,41,7,True
2026-03-09,STR020,SKU0008,41,13,40,7,True
2026-03-16,STR020,SKU0008,40,16,35,7,True
2026-03-23,STR020,SKU0008,35,13,40,7,True
2026-03-30,STR020,SKU0008,40,15,43,7,True
2026-04-06,STR020,SKU0008,43,17,52,7,True
2026-04-13,STR020,SKU0008,52,18,52,7,True
2026-04-20,STR020,SKU0008,52,17,50,7,True
2026-04-27,STR020,SKU0008,50,14,50,7,True
2026-05-04,STR020,SKU0008,50,15,47,7,True
2026-05-11,STR020,SKU0008,47,13,49,7,True
2026-05-18,STR020,SKU0008,49,13,45,7,True
2026-05-25,STR020,SKU0008,45,17,46,7,True
2026-06-01,STR020,SKU0008,46,18,49,7,True
2026-06-08,STR020,SKU0008,49,19,59,7,True
2026-06-15,STR020,SKU0008,59,18,65,7,True
2026-06-22,STR020,SKU0008,65,16,65,7,True
2026-06-29,STR020,SKU0008,65,13,67,7,True
2026-07-06,STR020,SKU0008,67,15,71,7,True
2026-07-13,STR020,SKU0008,71,19,69,7,True
2026-07-20,STR020,SKU0008,69,17,64,7,True
2026-07-27,STR020,SKU0008,64,13,66,7,True
2026-08-03,STR020,SKU0008,66,19,71,7,True
2025-03-10,STR020,SKU0009,20,8,20,7,True
2025-03-17,STR020,SKU0009,20,7,23,7,True
2025-03-24,STR020,SKU0009,23,7,25,7,True
2025-03-31,STR020,SKU0009,25,6,23,7,True
2025-04-07,STR020,SKU0009,23,7,23,7,True
2025-04-14,STR020,SKU0009,23,8,26,7,True
2025-04-21,STR020,SKU0009,26,8,27,7,True
2025-04-28,STR020,SKU0009,27,6,26,7,True
2025-05-05,STR020,SKU0009,26,8,29,7,True
2025-05-12,STR020,SKU0009,29,6,32,7,True
2025-05-19,STR020,SKU0009,32,6,34,7,True
2025-05-26,STR020,SKU0009,34,7,32,7,True
2025-06-02,STR020,SKU0009,32,7,30,7,True
2025-06-09,STR020,SKU0009,30,5,29,7,True
2025-06-16,STR020,SKU0009,29,5,25,7,True
2025-06-23,STR020,SKU0009,25,7,24,7,True
2025-06-30,STR020,SKU0009,24,8,28,7,True
2025-07-07,STR020,SKU0009,28,9,31,7,True
2025-07-14,STR020,SKU0009,31,6,31,7,True
2025-07-21,STR020,SKU0009,31,9,36,7,True
2025-07-28,STR020,SKU0009,36,6,35,7,True
2025-08-04,STR020,SKU0009,35,6,34,7,True
2025-08-11,STR020,SKU0009,34,8,38,7,True
2025-08-18,STR020,SKU0009,38,5,36,7,True
2025-08-25,STR020,SKU0009,36,9,41,7,True
2025-09-01,STR020,SKU0009,41,8,40,7,True
2025-09-08,STR020,SKU0009,40,9,43,7,True
2025-09-15,STR020,SKU0009,43,6,45,7,True
2025-09-22,STR020,SKU0009,45,8,44,7,True
2025-09-29,STR020,SKU0009,44,7,44,7,True
2025-10-06,STR020,SKU0009,44,9,46,7,True
2025-10-13,STR020,SKU0009,46,6,47,7,True
2025-10-20,STR020,SKU0009,47,7,48,7,True
2025-10-27,STR020,SKU0009,48,8,51,7,True
2025-11-03,STR020,SKU0009,51,9,53,7,True
2025-11-10,STR020,SKU0009,53,6,56,7,True
2025-11-17,STR020,SKU0009,56,8,55,7,True
2025-11-24,STR020,SKU0009,55,8,58,7,True
2025-12-01,STR020,SKU0009,58,6,62,7,True
2025-12-08,STR020,SKU0009,62,9,64,7,True
2025-12-15,STR020,SKU0009,64,8,66,7,True
2025-12-22,STR020,SKU0009,66,8,67,7,True
2025-12-29,STR020,SKU0009,67,8,68,7,True
2026-01-05,STR020,SKU0009,68,8,70,7,True
