week_start,store_id,product_id,forecast_version,forecast_created_date,forecast_units
2025-11-10,STR020,SKU0040,LAG_4W,2025-10-13,12
2025-11-17,STR020,SKU0040,LAG_4W,2025-10-20,12
2025-11-24,STR020,SKU0040,LAG_4W,2025-10-27,9
2025-12-01,STR020,SKU0040,LAG_4W,2025-11-03,11
2025-12-08,STR020,SKU0040,LAG_4W,2025-11-10,13
2025-12-15,STR020,SKU0040,LAG_4W,2025-11-17,12
2025-12-22,STR020,SKU0040,LAG_4W,2025-11-24,12
2025-12-29,STR020,SKU0040,LAG_4W,2025-12-01,11
2026-01-05,STR020,SKU0040,LAG_4W,2025-12-08,14
2026-01-12,STR020,SKU0040,LAG_4W,2025-12-15,11
2026-01-19,STR020,SKU0040,LAG_4W,2025-12-22,11
2026-01-26,STR020,SKU0040,LAG_4W,2025-12-29,11
2026-02-02,STR020,SKU0040,LAG_4W,2026-01-05,12
2026-02-09,STR020,SKU0040,LAG_4W,2026-01-12,13
2026-02-16,STR020,SKU0040,LAG_4W,2026-01-19,12
2026-02-23,STR020,SKU0040,LAG_4W,2026-01-26,11
2026-03-02,STR020,SKU0040,LAG_4W,2026-02-02,10
2026-03-09,STR020,SKU0040,LAG_4W,2026-02-09,11
2026-03-16,STR020,SKU0040,LAG_4W,2026-02-16,13
2026-03-23,STR020,SKU0040,LAG_4W,2026-02-23,12
2026-03-30,STR020,SKU0040,LAG_4W,2026-03-02,10
2026-04-06,STR020,SKU0040,LAG_4W,2026-03-09,10
2026-04-13,STR020,SKU0040,LAG_4W,2026-03-16,10
2026-04-20,STR020,SKU0040,LAG_4W,2026-03-23,9
2026-04-27,STR020,SKU0040,LAG_4W,2026-03-30,11
2026-05-04,STR020,SKU0040,LAG_4W,2026-04-06,11
2026-05-11,STR020,SKU0040,LAG_4W,2026-04-13,9
2026-05-18,STR020,SKU0040,LAG_4W,2026-04-20,12
2026-05-25,STR020,SKU0040,LAG_4W,2026-04-27,10
2026-06-01,STR020,SKU0040,LAG_4W,2026-05-04,12
2026-06-08,STR020,SKU0040,LAG_4W,2026-05-11,10
2026-06-15,STR020,SKU0040,LAG_4W,2026-05-18,13
2026-06-22,STR020,SKU0040,LAG_4W,2026-05-25,9
2026-06-29,STR020,SKU0040,LAG_4W,2026-06-01,11
2026-07-06,STR020,SKU0040,LAG_4W,2026-06-08,11
2026-07-13,STR020,SKU0040,LAG_4W,2026-06-15,11
2026-07-20,STR020,SKU0040,LAG_4W,2026-06-22,10
2026-07-27,STR020,SKU0040,LAG_4W,2026-06-29,10
2026-08-03,STR020,SKU0040,LAG_4W,2026-07-06,10
2025-04-14,STR020,SKU0041,LAG_4W,2025-03-17,5
2025-04-21,STR020,SKU0041,LAG_4W,2025-03-24,5
2025-04-28,STR020,SKU0041,LAG_4W,2025-03-31,5
2025-05-05,STR020,SKU0041,LAG_4W,2025-04-07,5
2025-05-12,STR020,SKU0041,LAG_4W,2025-04-14,5
2025-05-19,STR020,SKU0041,LAG_4W,2025-04-21,4
2025-05-26,STR020,SKU0041,LAG_4W,2025-04-28,5
2025-06-02,STR020,SKU0041,LAG_4W,2025-05-05,4
2025-06-09,STR020,SKU0041,LAG_4W,2025-05-12,5
2025-06-16,STR020,SKU0041,LAG_4W,2025-05-19,4
2025-06-23,STR020,SKU0041,LAG_4W,2025-05-26,5
2025-06-30,STR020,SKU0041,LAG_4W,2025-06-02,5
2025-07-07,STR020,SKU0041,LAG_4W,2025-06-09,4
2025-07-14,STR020,SKU0041,LAG_4W,2025-06-16,4
2025-07-21,STR020,SKU0041,LAG_4W,2025-06-23,5
2025-07-28,STR020,SKU0041,LAG_4W,2025-06-30,5
2025-08-04,STR020,SKU0041,LAG_4W,2025-07-07,5
2025-08-11,STR020,SKU0041,LAG_4W,2025-07-14,5
2025-08-18,STR020,SKU0041,LAG_4W,2025-07-21,5
2025-08-25,STR020,SKU0041,LAG_4W,2025-07-28,4
2025-09-01,STR020,SKU0041,LAG_4W,2025-08-04,5
2025-09-08,STR020,SKU0041,LAG_4W,2025-08-11,5
2025-09-15,STR020,SKU0041,LAG_4W,2025-08-18,4
2025-09-22,STR020,SKU0041,LAG_4W,2025-08-25,5
2025-09-29,STR020,SKU0041,LAG_4W,2025-09-01,4
2025-10-06,STR020,SKU0041,LAG_4W,2025-09-08,5
2025-10-13,STR020,SKU0041,LAG_4W,2025-09-15,5
2025-10-20,STR020,SKU0041,LAG_4W,2025-09-22,5
2025-10-27,STR020,SKU0041,LAG_4W,2025-09-29,4
2025-11-03,STR020,SKU0041,LAG_4W,2025-10-06,9
2025-11-10,STR020,SKU0041,LAG_4W,2025-10-13,4
2025-11-17,STR020,SKU0041,LAG_4W,2025-10-20,4
2025-11-24,STR020,SKU0041,LAG_4W,2025-10-27,4
2025-12-01,STR020,SKU0041,LAG_4W,2025-11-03,5
2025-12-08,STR020,SKU0041,LAG_4W,2025-11-10,4
2025-12-15,STR020,SKU0041,LAG_4W,2025-11-17,5
2025-12-22,STR020,SKU0041,LAG_4W,2025-11-24,6
2025-12-29,STR020,SKU0041,LAG_4W,2025-12-01,5
2026-01-05,STR020,SKU0041,LAG_4W,2025-12-08,6
2026-01-12,STR020,SKU0041,LAG_4W,2025-12-15,4
2026-01-19,STR020,SKU0041,LAG_4W,2025-12-22,5
2026-01-26,STR020,SKU0041,LAG_4W,2025-12-29,6
2026-02-02,STR020,SKU0041,LAG_4W,2026-01-05,5
2026-02-09,STR020,SKU0041,LAG_4W,2026-01-12,4
2026-02-16,STR020,SKU0041,LAG_4W,2026-01-19,5
2026-02-23,STR020,SKU0041,LAG_4W,2026-01-26,4
2026-03-02,STR020,SKU0041,LAG_4W,2026-02-02,4
2026-03-09,STR020,SKU0041,LAG_4W,2026-02-09,6
2026-03-16,STR020,SKU0041,LAG_4W,2026-02-16,5
2026-03-23,STR020,SKU0041,LAG_4W,2026-02-23,5
2026-03-30,STR020,SKU0041,LAG_4W,2026-03-02,9
2026-04-06,STR020,SKU0041,LAG_4W,2026-03-09,5
2026-04-13,STR020,SKU0041,LAG_4W,2026-03-16,5
2026-04-20,STR020,SKU0041,LAG_4W,2026-03-23,5
2026-04-27,STR020,SKU0041,LAG_4W,2026-03-30,6
2026-05-04,STR020,SKU0041,LAG_4W,2026-04-06,6
2026-05-11,STR020,SKU0041,LAG_4W,2026-04-13,4
2026-05-18,STR020,SKU0041,LAG_4W,2026-04-20,5
2026-05-25,STR020,SKU0041,LAG_4W,2026-04-27,5
2026-06-01,STR020,SKU0041,LAG_4W,2026-05-04,5
2026-06-08,STR020,SKU0041,LAG_4W,2026-05-11,5
2026-06-15,STR020,SKU0041,LAG_4W,2026-05-18,5
2026-06-22,STR020,SKU0041,LAG_4W,2026-05-25,4
2026-06-29,STR020,SKU0041,LAG_4W,2026-06-01,5
2026-07-06,STR020,SKU0041,LAG_4W,2026-06-08,6
2026-07-13,STR020,SKU0041,LAG_4W,2026-06-15,6
2026-07-20,STR020,SKU0041,LAG_4W,2026-06-22,5
2026-07-27,STR020,SKU0041,LAG_4W,2026-06-29,4
2026-08-03,STR020,SKU0041,LAG_4W,2026-07-06,6
2025-03-24,STR020,SKU0042,LAG_4W,2025-02-24,14
2025-03-31,STR020,SKU0042,LAG_4W,2025-03-03,13
2025-04-07,STR020,SKU0042,LAG_4W,2025-03-10,15
2025-04-14,STR020,SKU0042,LAG_4W,2025-03-17,16
2025-04-21,STR020,SKU0042,LAG_4W,2025-03-24,13
2025-04-28,STR020,SKU0042,LAG_4W,2025-03-31,12
2025-05-05,STR020,SKU0042,LAG_4W,2025-04-07,14
2025-05-12,STR020,SKU0042,LAG_4W,2025-04-14,23
2025-05-19,STR020,SKU0042,LAG_4W,2025-04-21,16
2025-05-26,STR020,SKU0042,LAG_4W,2025-04-28,13
2025-06-02,STR020,SKU0042,LAG_4W,2025-05-05,16
2025-06-09,STR020,SKU0042,LAG_4W,2025-05-12,18
2025-06-16,STR020,SKU0042,LAG_4W,2025-05-19,18
2025-06-23,STR020,SKU0042,LAG_4W,2025-05-26,18
2025-06-30,STR020,SKU0042,LAG_4W,2025-06-02,18
2025-07-07,STR020,SKU0042,LAG_4W,2025-06-09,18
2025-07-14,STR020,SKU0042,LAG_4W,2025-06-16,18
2025-07-21,STR020,SKU0042,LAG_4W,2025-06-23,15
2025-07-28,STR020,SKU0042,LAG_4W,2025-06-30,21
2025-08-04,STR020,SKU0042,LAG_4W,2025-07-07,16
2025-08-11,STR020,SKU0042,LAG_4W,2025-07-14,15
2025-08-18,STR020,SKU0042,LAG_4W,2025-07-21,17
2025-08-25,STR020,SKU0042,LAG_4W,2025-07-28,18
2025-09-01,STR020,SKU0042,LAG_4W,2025-08-04,13
2025-09-08,STR020,SKU0042,LAG_4W,2025-08-11,15
2025-09-15,STR020,SKU0042,LAG_4W,2025-08-18,15
2025-09-22,STR020,SKU0042,LAG_4W,2025-08-25,12
2025-09-29,STR020,SKU0042,LAG_4W,2025-09-01,16
2025-10-06,STR020,SKU0042,LAG_4W,2025-09-08,14
2025-10-13,STR020,SKU0042,LAG_4W,2025-09-15,15
2025-10-20,STR020,SKU0042,LAG_4W,2025-09-22,14
2025-10-27,STR020,SKU0042,LAG_4W,2025-09-29,15
2025-11-03,STR020,SKU0042,LAG_4W,2025-10-06,16
2025-11-10,STR020,SKU0042,LAG_4W,2025-10-13,13
2025-11-17,STR020,SKU0042,LAG_4W,2025-10-20,16
2025-11-24,STR020,SKU0042,LAG_4W,2025-10-27,15
2025-12-01,STR020,SKU0042,LAG_4W,2025-11-03,15
2025-12-08,STR020,SKU0042,LAG_4W,2025-11-10,14
2025-12-15,STR020,SKU0042,LAG_4W,2025-11-17,14
2025-12-22,STR020,SKU0042,LAG_4W,2025-11-24,16
2025-12-29,STR020,SKU0042,LAG_4W,2025-12-01,16
2026-01-05,STR020,SKU0042,LAG_4W,2025-12-08,13
2026-01-12,STR020,SKU0042,LAG_4W,2025-12-15,14
2026-01-19,STR020,SKU0042,LAG_4W,2025-12-22,13
2026-01-26,STR020,SKU0042,LAG_4W,2025-12-29,15
2026-02-02,STR020,SKU0042,LAG_4W,2026-01-05,17
2026-02-09,STR020,SKU0042,LAG_4W,2026-01-12,17
2026-02-16,STR020,SKU0042,LAG_4W,2026-01-19,13
2026-02-23,STR020,SKU0042,LAG_4W,2026-01-26,18
2026-03-02,STR020,SKU0042,LAG_4W,2026-02-02,17
2026-03-09,STR020,SKU0042,LAG_4W,2026-02-09,13
2026-03-16,STR020,SKU0042,LAG_4W,2026-02-16,17
2026-03-23,STR020,SKU0042,LAG_4W,2026-02-23,15
2026-03-30,STR020,SKU0042,LAG_4W,2026-03-02,17
2026-04-06,STR020,SKU0042,LAG_4W,2026-03-09,15
2026-04-13,STR020,SKU0042,LAG_4W,2026-03-16,18
2026-04-20,STR020,SKU0042,LAG_4W,2026-03-23,15
2026-04-27,STR020,SKU0042,LAG_4W,2026-03-30,15
2026-05-04,STR020,SKU0042,LAG_4W,2026-04-06,17
2026-05-11,STR020,SKU0042,LAG_4W,2026-04-13,17
2026-05-18,STR020,SKU0042,LAG_4W,2026-04-20,16
2026-05-25,STR020,SKU0042,LAG_4W,2026-04-27,16
2026-06-01,STR020,SKU0042,LAG_4W,2026-05-04,19
2026-06-08,STR020,SKU0042,LAG_4W,2026-05-11,21
2026-06-15,STR020,SKU0042,LAG_4W,2026-05-18,16
2026-06-22,STR020,SKU0042,LAG_4W,2026-05-25,17
2026-06-29,STR020,SKU0042,LAG_4W,2026-06-01,17
2026-07-06,STR020,SKU0042,LAG_4W,2026-06-08,16
2026-07-13,STR020,SKU0042,LAG_4W,2026-06-15,20
2026-07-20,STR020,SKU0042,LAG_4W,2026-06-22,19
2026-07-27,STR020,SKU0042,LAG_4W,2026-06-29,20
2026-08-03,STR020,SKU0042,LAG_4W,2026-07-06,20
2025-06-09,STR020,SKU0043,LAG_4W,2025-05-12,15
2025-06-16,STR020,SKU0043,LAG_4W,2025-05-19,14
2025-06-23,STR020,SKU0043,LAG_4W,2025-05-26,12
2025-06-30,STR020,SKU0043,LAG_4W,2025-06-02,12
2025-07-07,STR020,SKU0043,LAG_4W,2025-06-09,16
2025-07-14,STR020,SKU0043,LAG_4W,2025-06-16,14
2025-07-21,STR020,SKU0043,LAG_4W,2025-06-23,13
2025-07-28,STR020,SKU0043,LAG_4W,2025-06-30,15
2025-08-04,STR020,SKU0043,LAG_4W,2025-07-07,11
2025-08-11,STR020,SKU0043,LAG_4W,2025-07-14,13
2025-08-18,STR020,SKU0043,LAG_4W,2025-07-21,14
2025-08-25,STR020,SKU0043,LAG_4W,2025-07-28,15
2025-09-01,STR020,SKU0043,LAG_4W,2025-08-04,14
2025-09-08,STR020,SKU0043,LAG_4W,2025-08-11,15
2025-09-15,STR020,SKU0043,LAG_4W,2025-08-18,11
2025-09-22,STR020,SKU0043,LAG_4W,2025-08-25,13
2025-09-29,STR020,SKU0043,LAG_4W,2025-09-01,14
2025-10-06,STR020,SKU0043,LAG_4W,2025-09-08,16
2025-10-13,STR020,SKU0043,LAG_4W,2025-09-15,12
2025-10-20,STR020,SKU0043,LAG_4W,2025-09-22,14
2025-10-27,STR020,SKU0043,LAG_4W,2025-09-29,15
2025-11-03,STR020,SKU0043,LAG_4W,2025-10-06,13
2025-11-10,STR020,SKU0043,LAG_4W,2025-10-13,16
2025-11-17,STR020,SKU0043,LAG_4W,2025-10-20,15
2025-11-24,STR020,SKU0043,LAG_4W,2025-10-27,14
2025-12-01,STR020,SKU0043,LAG_4W,2025-11-03,18
2025-12-08,STR020,SKU0043,LAG_4W,2025-11-10,19
2025-12-15,STR020,SKU0043,LAG_4W,2025-11-17,20
2025-12-22,STR020,SKU0043,LAG_4W,2025-11-24,17
2025-12-29,STR020,SKU0043,LAG_4W,2025-12-01,17
2026-01-05,STR020,SKU0043,LAG_4W,2025-12-08,19
2026-01-12,STR020,SKU0043,LAG_4W,2025-12-15,20
2026-01-19,STR020,SKU0043,LAG_4W,2025-12-22,19
2026-01-26,STR020,SKU0043,LAG_4W,2025-12-29,16
2026-02-02,STR020,SKU0043,LAG_4W,2026-01-05,17
2026-02-09,STR020,SKU0043,LAG_4W,2026-01-12,14
2026-02-16,STR020,SKU0043,LAG_4W,2026-01-19,16
2026-02-23,STR020,SKU0043,LAG_4W,2026-01-26,16
2026-03-02,STR020,SKU0043,LAG_4W,2026-02-02,12
2026-03-09,STR020,SKU0043,LAG_4W,2026-02-09,13
2026-03-16,STR020,SKU0043,LAG_4W,2026-02-16,13
2026-03-23,STR020,SKU0043,LAG_4W,2026-02-23,13
2026-03-30,STR020,SKU0043,LAG_4W,2026-03-02,14
2026-04-06,STR020,SKU0043,LAG_4W,2026-03-09,14
2026-04-13,STR020,SKU0043,LAG_4W,2026-03-16,12
2026-04-20,STR020,SKU0043,LAG_4W,2026-03-23,13
2026-04-27,STR020,SKU0043,LAG_4W,2026-03-30,16
2026-05-04,STR020,SKU0043,LAG_4W,2026-04-06,17
2026-05-11,STR020,SKU0043,LAG_4W,2026-04-13,15
2026-05-18,STR020,SKU0043,LAG_4W,2026-04-20,16
2026-05-25,STR020,SKU0043,LAG_4W,2026-04-27,13
2026-06-01,STR020,SKU0043,LAG_4W,2026-05-04,15
2026-06-08,STR020,SKU0043,LAG_4W,2026-05-11,12
2026-06-15,STR020,SKU0043,LAG_4W,2026-05-18,12
2026-06-22,STR020,SKU0043,LAG_4W,2026-05-25,14
2026-06-29,STR020,SKU0043,LAG_4W,2026-06-01,16
2026-07-06,STR020,SKU0043,LAG_4W,2026-06-08,13
2026-07-13,STR020,SKU0043,LAG_4W,2026-06-15,14
2026-07-20,STR020,SKU0043,LAG_4W,2026-06-22,14
2026-07-27,STR020,SKU0043,LAG_4W,2026-06-29,14
2026-08-03,STR020,SKU0043,LAG_4W,2026-07-06,15
2025-03-03,STR020,SKU0045,LAG_4W,2025-02-03,10
2025-03-10,STR020,SKU0045,LAG_4W,2025-02-10,9
2025-03-17,STR020,SKU0045,LAG_4W,2025-02-17,11
2025-03-24,STR020,SKU0045,LAG_4W,2025-02-24,10
2025-03-31,STR020,SKU0045,LAG_4W,2025-03-03,10
2025-04-07,STR020,SKU0045,LAG_4W,2025-03-10,9
2025-04-14,STR020,SKU0045,LAG_4W,2025-03-17,10
2025-04-21,STR020,SKU0045,LAG_4W,2025-03-24,12
2025-04-28,STR020,SKU0045,LAG_4W,2025-03-31,12
2025-05-05,STR020,SKU0045,LAG_4W,2025-04-07,12
2025-05-12,STR020,SKU0045,LAG_4W,2025-04-14,10
2025-05-19,STR020,SKU0045,LAG_4W,2025-04-21,12
2025-05-26,STR020,SKU0045,LAG_4W,2025-04-28,11
2025-06-02,STR020,SKU0045,LAG_4W,2025-05-05,14
2025-06-09,STR020,SKU0045,LAG_4W,2025-05-12,14
2025-06-16,STR020,SKU0045,LAG_4W,2025-05-19,14
2025-06-23,STR020,SKU0045,LAG_4W,2025-05-26,13
2025-06-30,STR020,SKU0045,LAG_4W,2025-06-02,15
2025-07-07,STR020,SKU0045,LAG_4W,2025-06-09,13
2025-07-14,STR020,SKU0045,LAG_4W,2025-06-16,14
2025-07-21,STR020,SKU0045,LAG_4W,2025-06-23,14
2025-07-28,STR020,SKU0045,LAG_4W,2025-06-30,18
2025-08-04,STR020,SKU0045,LAG_4W,2025-07-07,12
2025-08-11,STR020,SKU0045,LAG_4W,2025-07-14,12
2025-08-18,STR020,SKU0045,LAG_4W,2025-07-21,12
2025-08-25,STR020,SKU0045,LAG_4W,2025-07-28,13
2025-09-01,STR020,SKU0045,LAG_4W,2025-08-04,10
2025-09-08,STR020,SKU0045,LAG_4W,2025-08-11,10
2025-09-15,STR020,SKU0045,LAG_4W,2025-08-18,12
2025-09-22,STR020,SKU0045,LAG_4W,2025-08-25,10
2025-09-29,STR020,SKU0045,LAG_4W,2025-09-01,13
2025-10-06,STR020,SKU0045,LAG_4W,2025-09-08,10
2025-10-13,STR020,SKU0045,LAG_4W,2025-09-15,11
2025-10-20,STR020,SKU0045,LAG_4W,2025-09-22,13
2025-10-27,STR020,SKU0045,LAG_4W,2025-09-29,11
2025-11-03,STR020,SKU0045,LAG_4W,2025-10-06,13
2025-11-10,STR020,SKU0045,LAG_4W,2025-10-13,11
2025-11-17,STR020,SKU0045,LAG_4W,2025-10-20,12
2025-11-24,STR020,SKU0045,LAG_4W,2025-10-27,10
2025-12-01,STR020,SKU0045,LAG_4W,2025-11-03,10
2025-12-08,STR020,SKU0045,LAG_4W,2025-11-10,10
2025-12-15,STR020,SKU0045,LAG_4W,2025-11-17,12
2025-12-22,STR020,SKU0045,LAG_4W,2025-11-24,11
2025-12-29,STR020,SKU0045,LAG_4W,2025-12-01,10
2026-01-05,STR020,SKU0045,LAG_4W,2025-12-08,11
2026-01-12,STR020,SKU0045,LAG_4W,2025-12-15,10
2026-01-19,STR020,SKU0045,LAG_4W,2025-12-22,13
2026-01-26,STR020,SKU0045,LAG_4W,2025-12-29,11
2026-02-02,STR020,SKU0045,LAG_4W,2026-01-05,11
2026-02-09,STR020,SKU0045,LAG_4W,2026-01-12,11
2026-02-16,STR020,SKU0045,LAG_4W,2026-01-19,10
2026-02-23,STR020,SKU0045,LAG_4W,2026-01-26,10
2026-03-02,STR020,SKU0045,LAG_4W,2026-02-02,12
2026-03-09,STR020,SKU0045,LAG_4W,2026-02-09,10
2026-03-16,STR020,SKU0045,LAG_4W,2026-02-16,11
2026-03-23,STR020,SKU0045,LAG_4W,2026-02-23,11
2026-03-30,STR020,SKU0045,LAG_4W,2026-03-02,13
2026-04-06,STR020,SKU0045,LAG_4W,2026-03-09,10
2026-04-13,STR020,SKU0045,LAG_4W,2026-03-16,12
2026-04-20,STR020,SKU0045,LAG_4W,2026-03-23,14
2026-04-27,STR020,SKU0045,LAG_4W,2026-03-30,10
2026-05-04,STR020,SKU0045,LAG_4W,2026-04-06,12
2026-05-11,STR020,SKU0045,LAG_4W,2026-04-13,13
2026-05-18,STR020,SKU0045,LAG_4W,2026-04-20,14
2026-05-25,STR020,SKU0045,LAG_4W,2026-04-27,13
2026-06-01,STR020,SKU0045,LAG_4W,2026-05-04,15
2026-06-08,STR020,SKU0045,LAG_4W,2026-05-11,16
2026-06-15,STR020,SKU0045,LAG_4W,2026-05-18,13
2026-06-22,STR020,SKU0045,LAG_4W,2026-05-25,16
2026-06-29,STR020,SKU0045,LAG_4W,2026-06-01,15
2026-07-06,STR020,SKU0045,LAG_4W,2026-06-08,15
2026-07-13,STR020,SKU0045,LAG_4W,2026-06-15,13
2026-07-20,STR020,SKU0045,LAG_4W,2026-06-22,16
2026-07-27,STR020,SKU0045,LAG_4W,2026-06-29,18
2026-08-03,STR020,SKU0045,LAG_4W,2026-07-06,12
2025-04-14,STR020,SKU0046,LAG_4W,2025-03-17,9
2025-04-21,STR020,SKU0046,LAG_4W,2025-03-24,13
2025-04-28,STR020,SKU0046,LAG_4W,2025-03-31,12
2025-05-05,STR020,SKU0046,LAG_4W,2025-04-07,11
2025-05-12,STR020,SKU0046,LAG_4W,2025-04-14,11
2025-05-19,STR020,SKU0046,LAG_4W,2025-04-21,9
2025-05-26,STR020,SKU0046,LAG_4W,2025-04-28,11
2025-06-02,STR020,SKU0046,LAG_4W,2025-05-05,11
2025-06-09,STR020,SKU0046,LAG_4W,2025-05-12,12
2025-06-16,STR020,SKU0046,LAG_4W,2025-05-19,13
2025-06-23,STR020,SKU0046,LAG_4W,2025-05-26,12
2025-06-30,STR020,SKU0046,LAG_4W,2025-06-02,12
2025-07-07,STR020,SKU0046,LAG_4W,2025-06-09,11
2025-07-14,STR020,SKU0046,LAG_4W,2025-06-16,13
2025-07-21,STR020,SKU0046,LAG_4W,2025-06-23,11
2025-07-28,STR020,SKU0046,LAG_4W,2025-06-30,11
2025-08-04,STR020,SKU0046,LAG_4W,2025-07-07,12
2025-08-11,STR020,SKU0046,LAG_4W,2025-07-14,12
2025-08-18,STR020,SKU0046,LAG_4W,2025-07-21,12
2025-08-25,STR020,SKU0046,LAG_4W,2025-07-28,10
2025-09-01,STR020,SKU0046,LAG_4W,2025-08-04,10
2025-09-08,STR020,SKU0046,LAG_4W,2025-08-11,11
2025-09-15,STR020,SKU0046,LAG_4W,2025-08-18,10
2025-09-22,STR020,SKU0046,LAG_4W,2025-08-25,13
2025-09-29,STR020,SKU0046,LAG_4W,2025-09-01,12
2025-10-06,STR020,SKU0046,LAG_4W,2025-09-08,11
2025-10-13,STR020,SKU0046,LAG_4W,2025-09-15,11
2025-10-20,STR020,SKU0046,LAG_4W,2025-09-22,11
2025-10-27,STR020,SKU0046,LAG_4W,2025-09-29,13
2025-11-03,STR020,SKU0046,LAG_4W,2025-10-06,10
2025-11-10,STR020,SKU0046,LAG_4W,2025-10-13,12
2025-11-17,STR020,SKU0046,LAG_4W,2025-10-20,11
2025-11-24,STR020,SKU0046,LAG_4W,2025-10-27,10
2025-12-01,STR020,SKU0046,LAG_4W,2025-11-03,12
2025-12-08,STR020,SKU0046,LAG_4W,2025-11-10,10
2025-12-15,STR020,SKU0046,LAG_4W,2025-11-17,13
2025-12-22,STR020,SKU0046,LAG_4W,2025-11-24,12
2025-12-29,STR020,SKU0046,LAG_4W,2025-12-01,10
2026-01-05,STR020,SKU0046,LAG_4W,2025-12-08,10
2026-01-12,STR020,SKU0046,LAG_4W,2025-12-15,14
2026-01-19,STR020,SKU0046,LAG_4W,2025-12-22,11
2026-01-26,STR020,SKU0046,LAG_4W,2025-12-29,11
2026-02-02,STR020,SKU0046,LAG_4W,2026-01-05,10
2026-02-09,STR020,SKU0046,LAG_4W,2026-01-12,11
2026-02-16,STR020,SKU0046,LAG_4W,2026-01-19,13
2026-02-23,STR020,SKU0046,LAG_4W,2026-01-26,11
2026-03-02,STR020,SKU0046,LAG_4W,2026-02-02,11
2026-03-09,STR020,SKU0046,LAG_4W,2026-02-09,19
2026-03-16,STR020,SKU0046,LAG_4W,2026-02-16,13
2026-03-23,STR020,SKU0046,LAG_4W,2026-02-23,12
2026-03-30,STR020,SKU0046,LAG_4W,2026-03-02,11
2026-04-06,STR020,SKU0046,LAG_4W,2026-03-09,10
2026-04-13,STR020,SKU0046,LAG_4W,2026-03-16,12
2026-04-20,STR020,SKU0046,LAG_4W,2026-03-23,12
2026-04-27,STR020,SKU0046,LAG_4W,2026-03-30,11
2026-05-04,STR020,SKU0046,LAG_4W,2026-04-06,11
2026-05-11,STR020,SKU0046,LAG_4W,2026-04-13,11
2026-05-18,STR020,SKU0046,LAG_4W,2026-04-20,10
2026-05-25,STR020,SKU0046,LAG_4W,2026-04-27,12
2026-06-01,STR020,SKU0046,LAG_4W,2026-05-04,14
2026-06-08,STR020,SKU0046,LAG_4W,2026-05-11,10
2026-06-15,STR020,SKU0046,LAG_4W,2026-05-18,14
2026-06-22,STR020,SKU0046,LAG_4W,2026-05-25,11
2026-06-29,STR020,SKU0046,LAG_4W,2026-06-01,12
2026-07-06,STR020,SKU0046,LAG_4W,2026-06-08,14
2026-07-13,STR020,SKU0046,LAG_4W,2026-06-15,10
2026-07-20,STR020,SKU0046,LAG_4W,2026-06-22,13
2026-07-27,STR020,SKU0046,LAG_4W,2026-06-29,14
2026-08-03,STR020,SKU0046,LAG_4W,2026-07-06,12
2025-06-16,STR020,SKU0047,LAG_4W,2025-05-19,5
2025-06-23,STR020,SKU0047,LAG_4W,2025-05-26,6
2025-06-30,STR020,SKU0047,LAG_4W,2025-06-02,6
2025-07-07,STR020,SKU0047,LAG_4W,2025-06-09,5
2025-07-14,STR020,SKU0047,LAG_4W,2025-06-16,5
2025-07-21,STR020,SKU0047,LAG_4W,2025-06-23,5
2025-07-28,STR020,SKU0047,LAG_4W,2025-06-30,4
2025-08-04,STR020,SKU0047,LAG_4W,2025-07-07,6
2025-08-11,STR020,SKU0047,LAG_4W,2025-07-14,5
2025-08-18,STR020,SKU0047,LAG_4W,2025-07-21,6
2025-08-25,STR020,SKU0047,LAG_4W,2025-07-28,5
2025-09-01,STR020,SKU0047,LAG_4W,2025-08-04,5
2025-09-08,STR020,SKU0047,LAG_4W,2025-08-11,6
2025-09-15,STR020,SKU0047,LAG_4W,2025-08-18,5
2025-09-22,STR020,SKU0047,LAG_4W,2025-08-25,5
2025-09-29,STR020,SKU0047,LAG_4W,2025-09-01,5
2025-10-06,STR020,SKU0047,LAG_4W,2025-09-08,6
2025-10-13,STR020,SKU0047,LAG_4W,2025-09-15,4
2025-10-20,STR020,SKU0047,LAG_4W,2025-09-22,6
2025-10-27,STR020,SKU0047,LAG_4W,2025-09-29,5
2025-11-03,STR020,SKU0047,LAG_4W,2025-10-06,6
2025-11-10,STR020,SKU0047,LAG_4W,2025-10-13,5
2025-11-17,STR020,SKU0047,LAG_4W,2025-10-20,5
2025-11-24,STR020,SKU0047,LAG_4W,2025-10-27,6
2025-12-01,STR020,SKU0047,LAG_4W,2025-11-03,6
2025-12-08,STR020,SKU0047,LAG_4W,2025-11-10,7
2025-12-15,STR020,SKU0047,LAG_4W,2025-11-17,6
2025-12-22,STR020,SKU0047,LAG_4W,2025-11-24,7
2025-12-29,STR020,SKU0047,LAG_4W,2025-12-01,7
2026-01-05,STR020,SKU0047,LAG_4W,2025-12-08,7
2026-01-12,STR020,SKU0047,LAG_4W,2025-12-15,7
2026-01-19,STR020,SKU0047,LAG_4W,2025-12-22,6
2026-01-26,STR020,SKU0047,LAG_4W,2025-12-29,6
2026-02-02,STR020,SKU0047,LAG_4W,2026-01-05,5
2026-02-09,STR020,SKU0047,LAG_4W,2026-01-12,6
2026-02-16,STR020,SKU0047,LAG_4W,2026-01-19,6
2026-02-23,STR020,SKU0047,LAG_4W,2026-01-26,5
2026-03-02,STR020,SKU0047,LAG_4W,2026-02-02,5
