week_start,store_id,product_id,promotion_id,units_sold,gross_sales,discount_value,net_sales,cost_of_goods,returns_units
2026-06-29,STR020,SKU0058,,10,74.00,0.00,74.00,36.80,0
2026-07-06,STR020,SKU0058,,6,44.40,0.00,44.40,22.08,0
2026-07-13,STR020,SKU0058,,9,66.60,0.00,66.60,33.12,0
2026-07-20,STR020,SKU0058,,11,81.40,0.00,81.40,40.48,0
2026-07-27,STR020,SKU0058,,7,51.80,0.00,51.80,25.76,0
2026-08-03,STR020,SKU0058,,9,66.60,0.00,66.60,33.12,0
2025-04-21,STR020,SKU0059,,11,221.87,0.00,221.87,100.21,0
2025-04-28,STR020,SKU0059,,5,100.85,0.00,100.85,45.55,0
2025-05-05,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2025-05-12,STR020,SKU0059,,5,100.85,0.00,100.85,45.55,0
2025-05-19,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2025-05-26,STR020,SKU0059,,4,80.68,0.00,80.68,36.44,0
2025-06-02,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2025-06-09,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2025-06-16,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2025-06-23,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2025-06-30,STR020,SKU0059,,12,242.04,0.00,242.04,109.32,0
2025-07-07,STR020,SKU0059,,13,262.21,0.00,262.21,118.43,0
2025-07-14,STR020,SKU0059,,4,80.68,0.00,80.68,36.44,0
2025-07-21,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2025-07-28,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2025-08-04,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2025-08-11,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2025-08-18,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2025-08-25,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2025-09-01,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2025-09-08,STR020,SKU0059,,3,60.51,0.00,60.51,27.33,0
2025-09-15,STR020,SKU0059,,5,100.85,0.00,100.85,45.55,0
2025-09-22,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2025-09-29,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2025-10-06,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2025-10-13,STR020,SKU0059,,12,242.04,0.00,242.04,109.32,0
2025-10-20,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2025-10-27,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2025-11-03,STR020,SKU0059,,2,40.34,0.00,40.34,18.22,0
2025-11-10,STR020,SKU0059,,3,60.51,0.00,60.51,27.33,0
2025-11-17,STR020,SKU0059,,5,100.85,0.00,100.85,45.55,0
2025-11-24,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2025-12-01,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2025-12-08,STR020,SKU0059,,4,80.68,0.00,80.68,36.44,0
2025-12-15,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2025-12-22,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2025-12-29,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2026-01-05,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2026-01-12,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2026-01-19,STR020,SKU0059,,4,80.68,0.00,80.68,36.44,0
2026-01-26,STR020,SKU0059,,11,221.87,0.00,221.87,100.21,0
2026-02-02,STR020,SKU0059,,5,100.85,0.00,100.85,45.55,0
2026-02-09,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2026-02-16,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2026-02-23,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2026-03-02,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2026-03-09,STR020,SKU0059,,5,100.85,0.00,100.85,45.55,0
2026-03-16,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2026-03-23,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2026-03-30,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2026-04-06,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2026-04-13,STR020,SKU0059,,12,242.04,0.00,242.04,109.32,0
2026-04-20,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2026-04-27,STR020,SKU0059,,4,80.68,0.00,80.68,36.44,0
2026-05-04,STR020,SKU0059,,4,80.68,0.00,80.68,36.44,0
2026-05-11,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2026-05-18,STR020,SKU0059,,3,60.51,0.00,60.51,27.33,0
2026-05-25,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2026-06-01,STR020,SKU0059,,12,242.04,0.00,242.04,109.32,0
2026-06-08,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2026-06-15,STR020,SKU0059,,7,141.19,0.00,141.19,63.77,0
2026-06-22,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2026-06-29,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2026-07-06,STR020,SKU0059,,6,121.02,0.00,121.02,54.66,0
2026-07-13,STR020,SKU0059,,9,181.53,0.00,181.53,81.99,0
2026-07-20,STR020,SKU0059,,10,201.70,0.00,201.70,91.10,0
2026-07-27,STR020,SKU0059,,11,221.87,0.00,221.87,100.21,0
2026-08-03,STR020,SKU0059,,8,161.36,0.00,161.36,72.88,0
2025-05-26,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2025-06-02,STR020,SKU0060,,10,86.60,0.00,86.60,52.40,0
2025-06-09,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2025-06-16,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2025-06-23,STR020,SKU0060,,11,95.26,0.00,95.26,57.64,0
2025-06-30,STR020,SKU0060,,10,86.60,0.00,86.60,52.40,0
2025-07-07,STR020,SKU0060,,6,51.96,0.00,51.96,31.44,0
2025-07-14,STR020,SKU0060,,15,129.90,0.00,129.90,78.60,0
2025-07-21,STR020,SKU0060,,12,103.92,0.00,103.92,62.88,0
2025-07-28,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2025-08-04,STR020,SKU0060,,17,147.22,0.00,147.22,89.08,0
2025-08-11,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2025-08-18,STR020,SKU0060,,7,60.62,0.00,60.62,36.68,0
2025-08-25,STR020,SKU0060,,9,77.94,0.00,77.94,47.16,0
2025-09-01,STR020,SKU0060,,8,69.28,0.00,69.28,41.92,0
2025-09-08,STR020,SKU0060,,16,138.56,0.00,138.56,83.84,0
2025-09-15,STR020,SKU0060,,16,138.56,0.00,138.56,83.84,0
2025-09-22,STR020,SKU0060,,10,86.60,0.00,86.60,52.40,0
2025-09-29,STR020,SKU0060,,11,95.26,0.00,95.26,57.64,0
2025-10-06,STR020,SKU0060,,16,138.56,0.00,138.56,83.84,0
2025-10-13,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2025-10-20,STR020,SKU0060,,18,155.88,0.00,155.88,94.32,0
2025-10-27,STR020,SKU0060,,8,69.28,0.00,69.28,41.92,0
2025-11-03,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2025-11-10,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2025-11-17,STR020,SKU0060,,7,60.62,0.00,60.62,36.68,0
2025-11-24,STR020,SKU0060,,18,155.88,0.00,155.88,94.32,0
2025-12-01,STR020,SKU0060,,7,60.62,0.00,60.62,36.68,0
2025-12-08,STR020,SKU0060,,16,138.56,0.00,138.56,83.84,0
2025-12-15,STR020,SKU0060,,11,95.26,0.00,95.26,57.64,0
2025-12-22,STR020,SKU0060,,20,173.20,0.00,173.20,104.80,0
2025-12-29,STR020,SKU0060,,18,155.88,0.00,155.88,94.32,0
2026-01-05,STR020,SKU0060,,15,129.90,0.00,129.90,78.60,0
2026-01-12,STR020,SKU0060,,11,95.26,0.00,95.26,57.64,0
2026-01-19,STR020,SKU0060,,12,103.92,0.00,103.92,62.88,0
2026-01-26,STR020,SKU0060,,12,103.92,0.00,103.92,62.88,0
2026-02-02,STR020,SKU0060,,5,43.30,0.00,43.30,26.20,0
2026-02-09,STR020,SKU0060,,7,60.62,0.00,60.62,36.68,0
2026-02-16,STR020,SKU0060,,17,147.22,0.00,147.22,89.08,0
2026-02-23,STR020,SKU0060,,6,51.96,0.00,51.96,31.44,0
2026-03-02,STR020,SKU0060,,7,60.62,0.00,60.62,36.68,0
2026-03-09,STR020,SKU0060,,12,103.92,0.00,103.92,62.88,0
2026-03-16,STR020,SKU0060,,15,129.90,0.00,129.90,78.60,0
2026-03-23,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2026-03-30,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2026-04-06,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2026-04-13,STR020,SKU0060,,10,86.60,0.00,86.60,52.40,0
2026-04-20,STR020,SKU0060,,16,138.56,0.00,138.56,83.84,0
2026-04-27,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2026-05-04,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2026-05-11,STR020,SKU0060,,12,103.92,0.00,103.92,62.88,0
2026-05-18,STR020,SKU0060,,12,103.92,0.00,103.92,62.88,0
2026-05-25,STR020,SKU0060,,19,164.54,0.00,164.54,99.56,0
2026-06-01,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2026-06-08,STR020,SKU0060,,10,86.60,0.00,86.60,52.40,0
2026-06-15,STR020,SKU0060,,13,112.58,0.00,112.58,68.12,0
2026-06-22,STR020,SKU0060,,11,95.26,0.00,95.26,57.64,0
2026-06-29,STR020,SKU0060,,17,147.22,0.00,147.22,89.08,0
2026-07-06,STR020,SKU0060,,10,86.60,0.00,86.60,52.40,0
2026-07-13,STR020,SKU0060,,14,121.24,0.00,121.24,73.36,0
2026-07-20,STR020,SKU0060,,17,147.22,0.00,147.22,89.08,0
2026-07-27,STR020,SKU0060,,9,77.94,0.00,77.94,47.16,0
2026-08-03,STR020,SKU0060,,18,155.88,0.00,155.88,94.32,0
2025-06-16,STR020,SKU0061,,13,180.70,0.00,180.70,113.75,0
2025-06-23,STR020,SKU0061,,23,319.70,0.00,319.70,201.25,0
2025-06-30,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2025-07-07,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2025-07-14,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2025-07-21,STR020,SKU0061,,13,180.70,0.00,180.70,113.75,0
2025-07-28,STR020,SKU0061,,12,166.80,0.00,166.80,105.00,0
2025-08-04,STR020,SKU0061,,13,180.70,0.00,180.70,113.75,0
2025-08-11,STR020,SKU0061,,11,152.90,0.00,152.90,96.25,0
2025-08-18,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2025-08-25,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2025-09-01,STR020,SKU0061,,9,125.10,0.00,125.10,78.75,0
2025-09-08,STR020,SKU0061,,10,139.00,0.00,139.00,87.50,0
2025-09-15,STR020,SKU0061,,13,180.70,0.00,180.70,113.75,0
2025-09-22,STR020,SKU0061,,11,152.90,0.00,152.90,96.25,0
2025-09-29,STR020,SKU0061,,14,194.60,0.00,194.60,122.50,0
2025-10-06,STR020,SKU0061,,10,139.00,0.00,139.00,87.50,0
2025-10-13,STR020,SKU0061,,12,166.80,0.00,166.80,105.00,0
2025-10-20,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2025-10-27,STR020,SKU0061,,14,194.60,0.00,194.60,122.50,0
2025-11-03,STR020,SKU0061,,12,166.80,0.00,166.80,105.00,0
2025-11-10,STR020,SKU0061,,6,83.40,0.00,83.40,52.50,0
2025-11-17,STR020,SKU0061,,25,347.50,0.00,347.50,218.75,0
2025-11-24,STR020,SKU0061,,17,236.30,0.00,236.30,148.75,0
2025-12-01,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2025-12-08,STR020,SKU0061,,24,333.60,0.00,333.60,210.00,0
2025-12-15,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2025-12-22,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2025-12-29,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2026-01-05,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2026-01-12,STR020,SKU0061,,24,333.60,0.00,333.60,210.00,0
2026-01-19,STR020,SKU0061,,9,125.10,0.00,125.10,78.75,0
2026-01-26,STR020,SKU0061,,11,152.90,0.00,152.90,96.25,0
2026-02-02,STR020,SKU0061,,14,194.60,0.00,194.60,122.50,0
2026-02-09,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2026-02-16,STR020,SKU0061,,10,139.00,0.00,139.00,87.50,0
2026-02-23,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2026-03-02,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2026-03-09,STR020,SKU0061,,11,152.90,0.00,152.90,96.25,0
2026-03-16,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2026-03-23,STR020,SKU0061,,13,180.70,0.00,180.70,113.75,0
2026-03-30,STR020,SKU0061,,11,152.90,0.00,152.90,96.25,0
2026-04-06,STR020,SKU0061,,10,139.00,0.00,139.00,87.50,0
2026-04-13,STR020,SKU0061,,17,236.30,0.00,236.30,148.75,0
2026-04-20,STR020,SKU0061,,18,250.20,0.00,250.20,157.50,0
2026-04-27,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2026-05-04,STR020,SKU0061,,9,125.10,0.00,125.10,78.75,0
2026-05-11,STR020,SKU0061,,14,194.60,0.00,194.60,122.50,0
2026-05-18,STR020,SKU0061,,12,166.80,0.00,166.80,105.00,0
2026-05-25,STR020,SKU0061,,15,208.50,0.00,208.50,131.25,0
2026-06-01,STR020,SKU0061,,18,250.20,0.00,250.20,157.50,0
2026-06-08,STR020,SKU0061,,17,236.30,0.00,236.30,148.75,0
2026-06-15,STR020,SKU0061,,13,180.70,0.00,180.70,113.75,0
2026-06-22,STR020,SKU0061,,12,166.80,0.00,166.80,105.00,0
2026-06-29,STR020,SKU0061,,18,250.20,0.00,250.20,157.50,0
2026-07-06,STR020,SKU0061,,11,152.90,0.00,152.90,96.25,0
2026-07-13,STR020,SKU0061,,18,250.20,0.00,250.20,157.50,0
2026-07-20,STR020,SKU0061,,6,83.40,0.00,83.40,52.50,0
2026-07-27,STR020,SKU0061,,16,222.40,0.00,222.40,140.00,0
2026-08-03,STR020,SKU0061,,10,139.00,0.00,139.00,87.50,0
2025-05-26,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2025-06-02,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2025-06-09,STR020,SKU0062,PRM001,7,204.19,46.97,157.22,123.34,0
2025-06-16,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2025-06-23,STR020,SKU0062,,1,29.17,0.00,29.17,17.62,0
2025-06-30,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-07-07,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2025-07-14,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2025-07-21,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-07-28,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2025-08-04,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-08-11,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-08-18,STR020,SKU0062,,9,262.53,0.00,262.53,158.58,0
2025-08-25,STR020,SKU0062,,8,233.36,0.00,233.36,140.96,0
2025-09-01,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-09-08,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2025-09-15,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-09-22,STR020,SKU0062,,7,204.19,0.00,204.19,123.34,0
2025-09-29,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2025-10-06,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2025-10-13,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2025-10-20,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2025-10-27,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2025-11-03,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2025-11-10,STR020,SKU0062,,0,0.00,0.00,0.00,0.00,0
2025-11-17,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2025-11-24,STR020,SKU0062,,1,29.17,0.00,29.17,17.62,0
2025-12-01,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2025-12-08,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2025-12-15,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2025-12-22,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2025-12-29,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-01-05,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2026-01-12,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2026-01-19,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2026-01-26,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2026-02-02,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2026-02-09,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2026-02-16,STR020,SKU0062,,7,204.19,0.00,204.19,123.34,0
2026-02-23,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-03-02,STR020,SKU0062,,1,29.17,0.00,29.17,17.62,0
2026-03-09,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-03-16,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2026-03-23,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-03-30,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-04-06,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-04-13,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-04-20,STR020,SKU0062,,9,262.53,0.00,262.53,158.58,0
2026-04-27,STR020,SKU0062,,2,58.34,0.00,58.34,35.24,0
2026-05-04,STR020,SKU0062,,7,204.19,0.00,204.19,123.34,0
2026-05-11,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2026-05-18,STR020,SKU0062,,7,204.19,0.00,204.19,123.34,0
2026-05-25,STR020,SKU0062,,9,262.53,0.00,262.53,158.58,0
2026-06-01,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2026-06-08,STR020,SKU0062,,8,233.36,0.00,233.36,140.96,0
2026-06-15,STR020,SKU0062,,4,116.68,0.00,116.68,70.48,0
2026-06-22,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-06-29,STR020,SKU0062,,8,233.36,0.00,233.36,140.96,0
2026-07-06,STR020,SKU0062,,6,175.02,0.00,175.02,105.72,0
2026-07-13,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-07-20,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2026-07-27,STR020,SKU0062,,5,145.85,0.00,145.85,88.10,0
2026-08-03,STR020,SKU0062,,3,87.51,0.00,87.51,52.86,0
2025-03-03,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2025-03-10,STR020,SKU0063,,6,226.68,0.00,226.68,139.68,0
2025-03-17,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2025-03-24,STR020,SKU0063,,7,264.46,0.00,264.46,162.96,0
2025-03-31,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2025-04-07,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2025-04-14,STR020,SKU0063,,7,264.46,0.00,264.46,162.96,0
2025-04-21,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2025-04-28,STR020,SKU0063,,16,604.48,0.00,604.48,372.48,0
2025-05-05,STR020,SKU0063,,13,491.14,0.00,491.14,302.64,0
2025-05-12,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2025-05-19,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2025-05-26,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2025-06-02,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2025-06-09,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2025-06-16,STR020,SKU0063,,16,604.48,0.00,604.48,372.48,0
2025-06-23,STR020,SKU0063,,20,755.60,0.00,755.60,465.60,0
2025-06-30,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2025-07-07,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2025-07-14,STR020,SKU0063,,19,717.82,0.00,717.82,442.32,0
2025-07-21,STR020,SKU0063,,20,755.60,0.00,755.60,465.60,0
2025-07-28,STR020,SKU0063,,11,415.58,0.00,415.58,256.08,0
2025-08-04,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2025-08-11,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2025-08-18,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2025-08-25,STR020,SKU0063,,19,717.82,0.00,717.82,442.32,0
2025-09-01,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2025-09-08,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2025-09-15,STR020,SKU0063,,15,566.70,0.00,566.70,349.20,0
2025-09-22,STR020,SKU0063,,16,604.48,0.00,604.48,372.48,0
2025-09-29,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2025-10-06,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2025-10-13,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2025-10-20,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2025-10-27,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2025-11-03,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2025-11-10,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2025-11-17,STR020,SKU0063,,13,491.14,0.00,491.14,302.64,0
2025-11-24,STR020,SKU0063,,13,491.14,0.00,491.14,302.64,0
2025-12-01,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2025-12-08,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2025-12-15,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2025-12-22,STR020,SKU0063,,15,566.70,0.00,566.70,349.20,0
2025-12-29,STR020,SKU0063,,11,415.58,0.00,415.58,256.08,0
2026-01-05,STR020,SKU0063,,16,604.48,0.00,604.48,372.48,0
2026-01-12,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2026-01-19,STR020,SKU0063,,11,415.58,0.00,415.58,256.08,0
2026-01-26,STR020,SKU0063,,7,264.46,0.00,264.46,162.96,0
2026-02-02,STR020,SKU0063,,11,415.58,0.00,415.58,256.08,0
2026-02-09,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2026-02-16,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2026-02-23,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2026-03-02,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2026-03-09,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2026-03-16,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2026-03-23,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2026-03-30,STR020,SKU0063,,8,302.24,0.00,302.24,186.24,0
2026-04-06,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2026-04-13,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2026-04-20,STR020,SKU0063,,9,340.02,0.00,340.02,209.52,0
2026-04-27,STR020,SKU0063,,7,264.46,0.00,264.46,162.96,0
2026-05-04,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2026-05-11,STR020,SKU0063,,16,604.48,0.00,604.48,372.48,0
2026-05-18,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2026-05-25,STR020,SKU0063,,10,377.80,0.00,377.80,232.80,0
2026-06-01,STR020,SKU0063,,20,755.60,0.00,755.60,465.60,0
2026-06-08,STR020,SKU0063,,17,642.26,0.00,642.26,395.76,0
2026-06-15,STR020,SKU0063,,13,491.14,0.00,491.14,302.64,0
2026-06-22,STR020,SKU0063,,18,680.04,0.00,680.04,419.04,0
2026-06-29,STR020,SKU0063,,12,453.36,0.00,453.36,279.36,0
2026-07-06,STR020,SKU0063,,14,528.92,0.00,528.92,325.92,0
2026-07-13,STR020,SKU0063,,15,566.70,0.00,566.70,349.20,0
2026-07-20,STR020,SKU0063,,24,906.72,0.00,906.72,558.72,1
2026-07-27,STR020,SKU0063,,24,906.72,0.00,906.72,558.72,0
2026-08-03,STR020,SKU0063,,20,755.60,0.00,755.60,465.60,0
2025-05-12,STR020,SKU0064,,9,305.73,0.00,305.73,176.85,0
2025-05-19,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2025-05-26,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2025-06-02,STR020,SKU0064,,9,305.73,0.00,305.73,176.85,0
2025-06-09,STR020,SKU0064,,16,543.52,0.00,543.52,314.40,0
2025-06-16,STR020,SKU0064,,8,271.76,0.00,271.76,157.20,0
2025-06-23,STR020,SKU0064,,12,407.64,0.00,407.64,235.80,0
2025-06-30,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2025-07-07,STR020,SKU0064,,8,271.76,0.00,271.76,157.20,0
2025-07-14,STR020,SKU0064,,16,543.52,0.00,543.52,314.40,0
2025-07-21,STR020,SKU0064,,12,407.64,0.00,407.64,235.80,0
2025-07-28,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-08-04,STR020,SKU0064,,10,339.70,0.00,339.70,196.50,0
2025-08-11,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-08-18,STR020,SKU0064,,10,339.70,0.00,339.70,196.50,0
2025-08-25,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2025-09-01,STR020,SKU0064,,12,407.64,0.00,407.64,235.80,0
2025-09-08,STR020,SKU0064,,7,237.79,0.00,237.79,137.55,0
2025-09-15,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-09-22,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-09-29,STR020,SKU0064,,19,645.43,0.00,645.43,373.35,0
2025-10-06,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2025-10-13,STR020,SKU0064,,18,611.46,0.00,611.46,353.70,0
2025-10-20,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-10-27,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-11-03,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-11-10,STR020,SKU0064,,14,475.58,0.00,475.58,275.10,0
2025-11-17,STR020,SKU0064,,11,373.67,0.00,373.67,216.15,0
2025-11-24,STR020,SKU0064,,17,577.49,0.00,577.49,334.05,0
2025-12-01,STR020,SKU0064,,15,509.55,0.00,509.55,294.75,0
2025-12-08,STR020,SKU0064,,16,543.52,0.00,543.52,314.40,0
